swen	PG.Masc.Akk.Sg.st	swen	swër
man	NA.Masc.Nom.Sg.st	man	mann
gerne	AVD	gerne	gërne
dulden	VVINF	dulten	dulten
ûf	APPR	ûf	ûf
lônes	NA.Masc,Neut.Gen.Sg.st	lônes	lôn
gedinge	NA.Neut.Akk.Sg.st	gedinge	gedinge
,	$_	,	,
unz	KOUS	unz	unze
im	PPER.Masc.Dat.Sg.3	im	ër
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
gelinge	VVFIN.Subj.Pres.Sg.3	gelinge	gelingen
.	$_	.	.
	
darumb	PAVD|PAVAP	dâr|umbe	dâr|umbe
ich	PPER.*.Nom.Sg.1	ich	ich
der	DDART.Fem.Gen.Sg.*	der	dër
rede	NA.Fem.Gen.Sg.st	rede	rède
began	VVFIN.Ind.Past.Sg.1	began	beginnen
,	$_	,	,
ich	PPER.*.Nom.Sg.1	ich	ich
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
von	APPR	von	von
minnen	NA.Fem.Dat.Pl.*	minnen	minne
als	KO*	als	allsô
ich	PPER.*.Nom.Sg.1	ich	ich
kan	VMFIN.Ind.Pres.Sg.1	kan	kunnen
sagen	VVINF	sagen	sagen
mîniu	DPOSA.Neut.Akk.Pl.st	mîniu	mîn
maere	NA.Neut.Akk.Pl.st	mære	mære
,	$_	,	,
wie	AVW	wie	wiè
zweier	CARDA.*.Gen.Pl.st	zweier	zwêne
kinde	NA.Neut.Gen.Pl.st	kinde	kind
leben	NA.Masc,Neut.Nom.Sg.st	leben	lëben
waere	VAFIN.Subj.Past.Sg.3	wære	wësen
ê	AVD	êr	êr
zît	NA.Fem,Neut.Nom.Sg.st	zît	zît
von	APPR	von	von
minnen	NA.Fem.Dat.Sg.st	minnen	minne
kumberlich	ADJD.Pos	kumberlich	kumberlich
.	$_	.	.
	
diu	DDS.Neut.Nom.Pl.*	diu	dër
underminneten	VVFIN.*.Past.Pl.3	underminneten	unterminnen
sich	PRF.Akk.*.*	sich	sich
,	$_	,	,
als	KO*	als	allsô
uns	PPER.*.Dat.Pl.1	uns	wir
diu	DDART.Fem.Nom.Sg.*	diu	dër
âventiure	NA.Fem.Nom.Sg.*	âventiure	âventiure
zalt	VVFIN.*.Past.Sg.3	zalte	zèlen
,	$_	,	,
ê	KOUS	êr	êr
sie	PPER.*.Nom.Pl.3	sie	ër
wurden	VAFIN.*.Past.Pl.3	wurden	wërden
fünf	CARDA	vünv	vünv
jâr	NA.Neut.Akk.Pl.st	jâr	jâr
alt	ADJD.Pos	alt	alt
.	$_	.	.
	
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
eins	DIART.Neut.Gen.Sg.st	eines	èin
dinges	NA.Neut.Gen.Sg.st	dinges	ding
gern	VVINF	gern	gëren
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
sulent	VMFIN.*.Pres.Pl.2	sulent	solen
ir	PPER.*.Nom.Pl.2	ir	ir
mich	PPER.*.Akk.Sg.1	mich	ich
alsô	AVD	alsô	allsô
gewern	VVINF	gewern	gewëren
daz	KOUS	daz	dazz
ich	PPER.*.Nom.Sg.1	ich	ich
iemer	AVD	iemer	ièmer
iuwer	DPOSA	iuwer	iuwer
dienest	NA.Masc,Neut.Akk.Sg.st	dienest	diènest
sî	VAFIN.Subj.Pres.Sg.1	sî	sîn
;	$_	;	;
er	PPER.Masc.Nom.Sg.3	er	ër
sî	VAFIN.Subj.Pres.Sg.3	sî	sîn
eigen	ADJD.Pos	eigen	èigen
oder	KON	oder	oder
frî	ADJD.Pos	vrî	vrî
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
des	DDS.Neut.Gen.Sg.*	des	dër
nû	AVD	nû	nû
geruoche	VVFIN.Subj.Pres.Sg.3	geruoche	geruochen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
von	APPR	von	von
disem	DDA.Neut.Dat.Sg.*	disem	dise
buoche	NA.Neut.Dat.Sg.st	buoche	buoch
disiu	DDA.Neut.Akk.Pl.*	disiu	dise
maere	NA.Neut.Akk.Pl.st	mære	mære
verneme	VVFIN.Subj.Pres.Sg.3	verneme	vernëmen
,	$_	,	,
ob	KOUS	ob	obe
im	PPER.Masc.Dat.Sg.3	im	ër
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
iht	NA.Neut.Nom.Sg.st	iht	iht
missezeme	VVFIN.Subj.Pres.Sg.3	missezeme	missezëmen
,	$_	,	,
daz	KOUS	daz	dazz
ez	PPER.Neut.Nom.Sg.3	ez	ër
belîbe	VVFIN.Subj.Pres.Sg.3	belîbe	belîben
âne	APPR	âne	âne
haz	NA.Masc.Akk.Sg.st	haz	hazz
;	$_	;	;
wan	KO*	wan	wante
ze	APPR	ze	ze
niuwen	ADJA.Pos.*.Dat.Pl.*	niuwen	niuwe
listen	NA.Fem,Masc.Dat.Pl.st	listen	list
laz	ADJD.Pos	laz	lazz
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ein	DIART	ein	èin
ungeflizzen	ADJA.Pos	ungevlizzen	ungevlîzen
sin	NA.Masc.Nom.Sg.st	sin	sinn
.	$_	.	.
	
diz	DDS.Neut.Nom.Sg.*	diz	dise
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
mîn	DPOSA	mîn	mîn
êrste	ADJA.Sup.Masc.Nom.Sg.wk	êrste	êrest
begin	NA.Masc.Nom.Sg.st	begin	beginn
;	$_	;	;
des	DDS.Neut.Gen.Sg.*	des	dër
sol	VMFIN.Ind.Pres.Sg.1	sol	solen
ich	PPER.*.Nom.Sg.1	ich	ich
geniezen	VVINF	geniezen	genièzen
:	$_	:	:
nû	AVD	nû	nû
lânt	VVIMP.Pl.2	lânt	lâzen
iuch	PRF.Akk.Pl.st	iuch	ir
niht	PTKNEG	niht	niht
verdriezen	VVINF	verdriezen	verdrièzen
daz	KOUS	daz	dazz
ir	PPER.*.Nom.Pl.2	ir	ir
mir	PPER.*.Dat.Sg.1	mir	ich
daz	DDART.Neut.Akk.Sg.*	daz	dër
êrste	ADJA.Sup.Neut.Akk.Sg.wk	êrste	êrest
vergênt	VVFIN.*.Pres.Pl.2	vergênt	vergân
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
ruopreht	VVPP	<unknown>	<unknown>
von	APPR	von	von
orbênt	NA.Neut.Dat.Sg.st	orbende	orbent
getihtet	VVPP	getihtet	tihten
in	PPER.Masc.Akk.Sg.3	in	ër
welschen	ADJA.Pos.*.Dat.Pl.*	welhischen	walhisch
mit	APPR	mit	mit
rîmen	NA.Masc.Dat.Pl.wk	riemen	rième
ungevelschen	ADJN.*.Dat.Pl.*	ungevelschen	ungevèlsch
des	DRELS.Neut.Gen.Sg	des	dër
ich	PPER.*.Nom.Sg.1	ich	ich
in	PPER.Masc.Akk.Sg.3	in	ër
tiuschen	ADJA.Pos.Masc.Akk.Sg.*	diutischen	diutisch
willen	NA.Masc.Akk.Sg.*	willen	wille
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
.	$_	.	.
	
alsus	AVD	alsus	allsus
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ichz	PPER.*.Nom.Sg.1|PPER.Neut.Akk.Sg.3	ich|ez	ich|ër
ane	PTKVZ	ane	ane
vân	VVINF	vâhen	vâhen
.	$_	.	.
	
in	APPR	in	in
einen	DIART.*.Dat.Pl.st	einen	èin
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
ez	PPER.Neut.Nom.Sg.3	ez	ër
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
,	$_	,	,
sô	KO*	sô	sô
des	DDART.Masc.Gen.Sg.*	des	dër
winters	NA.Masc.Gen.Sg.st	winters	winter
ungemach	NA.Masc,Neut.Nom.Sg.st	ungemach	ungemach
mit	APPR	mit	mit
fröuden	NA.Fem.Dat.Pl.*	vröuweden	vröuwede
zergât	VVFIN.Ind.Pres.Sg.3	zergât	zergân
,	$_	,	,
und	KON	und	unte
der	DDART.Masc.Nom.Sg.*	der	dër
sumerwünne	NA.Masc.Nom.Sg.*	sumerwünne	sumerwünne
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
der	DDART.*.Gen.Pl.*	der	dër
kalten	ADJA.Pos.*.Gen.Pl.wk	kalten	kalt
mânôte	NA.Masc,Neut.Gen.Pl.st	mânôde	mânôd
zît	NA.Fem,Neut.Akk.Sg.st	zît	zît
den	DDART.Masc.Akk.Sg.*	den	dër
wehsellîchen	ADJA.Pos.Masc.Akk.Sg.*	wehsellîchen	wëhsellich
strît	NA.Masc.Akk.Sg.st	strît	strît
,	$_	,	,
sô	KO*	sô	sô
die	DDART.Fem,Masc.Nom.Pl.*	die	dër
bluomen	NA.Fem,Masc.Nom.Pl.*	bluomen	bluome
enspringent	VVFIN.Ind.Pres.Pl.3	entspringent	entspringen
,	$_	,	,
und	KON	und	unte
wünneclîche	AVD	wünniclîche	wünniglîche
singent	VVFIN.Ind.Pres.Pl.3	singent	singen
die	DDART.*.Nom.Pl.*	die	dër
vogele	NA.Masc.Nom.Pl.st	vogele	vogel
in	APPR	in	in
dem	DDART.Masc.Dat.Sg.*	dem	dër
walde	NA.Masc.Dat.Sg.st	walde	wald
,	$_	,	,
und	KON	und	unte
uns	PPER.*.Dat.Pl.1	uns	wir
nâhet	VVFIN.Ind.Pres.Sg.3	nâhet	nâhen
balde	AVD	balde	balde
meige	NA.Masc.Nom.Pl.wk	meie	mèie
nâch	APPR	nâch	nâh
abrellen	NE.Dat.Sg	Abrellen	Abrëll
.	$_	.	.
	
sô	AVD	sô	sô
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
gesellen	NA.Masc.Akk.Sg.wk	gesellen	gesèlle
swaz	PG.Neut.Nom.Sg.st	swaz	swër
lebendes	ADJS.Pos.Neut.Gen.Sg.st	lebendes	lëben
ie	AVD	ie	iè
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
,	$_	,	,
ieglîchez	DIS.Neut.Nom.Sg.st	iegelîchez	iègelich
in	APPR	in	in
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
art	NA.Fem.Dat.Sg.st	art	art
.	$_	.	.
	
sus	AVD	sus	sus
kâmen	VVFIN.Ind.Past.Pl.3	kâmen	komen
durch	APPR	durch	durh
schouwen	NA.Neut.Akk.Sg.wk	schouwen	schouwen
ritter	NA.Masc.Nom.Pl.st	ritter	rîtære
unde	KON	unde	unte
frouwen	NA.Fem.Nom.Pl.st	vrouwen	vrouwe
;	$_	;	;
und	KON	und	unte
dô	KOUS	dô	dô
sie	PPER.*.Nom.Pl.3	sie	ër
dô	AVD	dô	dô
warten	VVFIN.*.Past.Pl.3	warten	warten
in	APPR	in	in
einem	DIART.Masc.Dat.Sg.st	einem	èin
boumgarten	NA.Masc.Dat.Sg.*	boumgarten	boumgarte
der	DDART.Masc.Nom.Sg.*	der	dër
sumerwünne	ADJA.Pos.Masc.Nom.Sg.wk	sumerwünne	sumerwünne
güete	VVFIN.*.Past.Sg.3	güetete	güèten
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
ir	DPOSA.Neut.Nom.Sg.*	ire	ire
gemüete	NA.Neut.Nom.Sg.st	gemüete	gemüète
aller	DIA.*.Gen.Pl.st	aller	all
sorgen	NA.Fem.Gen.Pl.*	sorgen	sorge
gelôst	VVPP	gelôst	loèsen
.	$_	.	.
	
der	DDART.Fem.Gen.Sg.*	der	dër
bluomen	NA.Fem,Masc.Gen.Pl.*	bluomen	bluome
schîn	NA.Masc.Nom.Sg.*	schîn	schîne
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
in	PPER.*.Dat.Pl.3	in	ër
trôst	NA.Masc.Akk.Sg.st	trôst	trôst
und	KON	und	unte
der	DDART.*.Gen.Pl.*	der	dër
süezen	ADJA.Pos.*.Gen.Pl.wk	süezen	süèze
vogele	NA.Masc.Gen.Pl.st	vogele	vogel
sanc	NA.Masc,Neut.Akk.Sg.st	sanc	sang
,	$_	,	,
wan	KO*	wan	wante
sie	PPER.*.Nom.Pl.3	sie	ër
des	DDART.Masc.Gen.Sg.*	des	dër
winters	NA.Masc.Gen.Sg.st	winters	winter
getwanc	NA.Masc,Neut.Akk.Sg.st	getwanc	gedwang
überwunden	VVPP	überwunden	überwinten
hâten	VAFIN.Ind.Past.Pl.3	hâten	haben
.	$_	.	.
	
diu	DDART.Fem.Nom.Sg.*	diu	dër
stat	NA.Fem.Nom.Sg.st	stat	stat
stuont	VVFIN.Ind.Past.Sg.3	stuont	stân
wol	AVD	wole	wole
berâten	VVPP	berâten	berâten
dâ	AVD	dâ	dâr
der	DDART.Masc.Nom.Sg.*	der	dër
boumgarte	NA.Masc.Nom.Sg.*	boumgarte	boumgarte
was	VAFIN.Ind.Past.Sg.3	was	wësen
.	$_	.	.
	
dâ	AVD	dâ	dâr
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
bluomen	NA.Fem,Masc.Akk.Pl.*	bluomen	bluome
unde	KON	unde	unte
gras	NA.Neut.Akk.Sg.st	gras	gras
wîz	ADJN	wîz	wîz
grüene	ADJD.Pos	grüene	grüène
purpervar	ADJD.Pos	purpervar	purpervarw
.	$_	.	.
	
als	AVD	als	allsô
dûhte	VVFIN.*.Past.Sg.3	dûhte	dunken
sie	PPER.*.Akk.Pl.3	sie	ër
diu	DDART.Fem.Nom.Sg.*	diu	dër
heide	NA.Fem.Nom.Sg.*	heide	hèide
gar	AVD	gar	gare
mit	APPR	mit	mit
listen	NA.Fem,Masc.Dat.Pl.st	listen	list
wol	AVD	wole	wole
gezieret	VVPP	gezieret	zièren
.	$_	.	.
	
schoene	ADJD.Pos	schoene	schoène
wase	VAFIN.Ind.Past.Sg.3	was	wësen
geparrieret	VVPP	geparrieret	parrièren
mit	APPR	mit	mit
maneger	DIA.Fem.Gen.Sg.st	maniger	manig
slahte	NA.Fem.Gen.Sg.st	slahte	slahte
varwe	NA.Fem.Dat.Sg.st	varwe	varwe
:	$_	:	:
die	DDART.*.Nom.Pl.*	die	dër
wîzen	ADJA.Pos.*.Nom.Pl.wk	wîzen	wîz
flocken	NA.Fem.Nom.Pl.st	vlocken	vlocke
garwe	AVD	garwe	garwe
vuoren	VVFIN.*.Past.Pl.3	vuoren	varen
undr	APPR	under	unter
einander	DIA	einander	èinander
:	$_	:	:
dô	AVD	dô	dô
sanc	VVFIN.Ind.Past.Sg.3	sanc	singen
diu	DDART.Fem.Nom.Sg.*	diu	dër
galander	NE.Nom.Sg	Galander	Galander
,	$_	,	,
daz	DDART.Neut.Akk.Sg.*	daz	dër
smirlîn	NA.Neut.Akk.Sg.st	smerlîn	smërwîn
und	KON	und	unte
diu	DDART.*.Akk.Pl.*	diu	dër
nahtegal	NA.Neut.Akk.Pl.st	nahtegal	nahtegal
;	$_	;	;
die	DDS.*.Akk.Pl.*	die	dër
hôrte	VVFIN.*.Past.Sg.3	hôrte	hoèren
man	PI.*.Nom.Sg.st	man	man
dâ	AVD	dâ	dâr
überal	AVD	überal	überall
.	$_	.	.
	
ouch	KO*	ouch	ouch
lobete	VVFIN.*.Past.Sg.3	lobete	loben
man	PI.*.Nom.Sg.st	man	man
ze	APPR	ze	ze
prîse	NA.Masc.Dat.Sg.st	prîse	prîs
durch	APPR	durch	durh
sîne	DPOSA.Fem.Akk.Sg.st	sîne	sîn
süeze	ADJA.Pos.Fem.Akk.Sg.st	süeze	süèze
wîse	NA.Fem.Akk.Sg.st	wîse	wîse
der	DDART.*.Gen.Pl.*	der	dër
vogellîne	NA.Neut.Gen.Pl.st	vogellîne	vogellîn
strîten	VVINF	strîten	strîten
.	$_	.	.
	
imme	APPR|DDART.Masc.Dat.Sg.*	in|deme	in|dër
garten	NA.Masc.Dat.Sg.*	garten	garte
wîten	AVD	wîten	wîtene
saz	VVFIN.Ind.Past.Sg.3	saz	sitzen
diu	DDART.Fem.Nom.Sg.*	diu	dër
süeze	ADJA.Pos.Fem.Nom.Sg.wk	süeze	süèze
mengîn	NA.Fem.Nom.Sg.*	menigîn	mènige
.	$_	.	.
	
vier	CARDA.Masc.Nom.Pl.*	vier	vièr
hôhe	ADJA.Pos.*.Nom.Pl.st	hôhe	hôh
boume	NA.Masc.Nom.Pl.st	boume	boum
habeten	VAFIN.*.Past.Pl.3	habeten	haben
in	PPER.*.Dat.Pl.3	in	ër
guoten	ADJA.Pos.Masc.Akk.Sg.*	guoten	guot
smac	NA.Masc.Akk.Sg.st	smac	smack
unde	KON	unde	unte
schaten	NA.Masc.Akk.Sg.*	schaten	schate
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
dâ	PAVD	dâ	dâr
mit	PAVAP	mit	mite
staten	VVINF	staten	staten
vil	AVD	vile	vile
schône	ADJA.Pos	schoene	schoène
gesitze	NA.Neut.Akk.Sg.st	gesitze	gesitze
durch	APPR	durch	durh
schaten	NA.Masc.Akk.Sg.*	schaten	schate
âne	APPR	âne	âne
hitze	NA.Fem.Akk.Sg.st	hitze	hitze
;	$_	;	;
der	DDART.Fem.Gen.Sg.*	der	dër
sunnen	NA.Fem.Dat.Sg.*	sunnen	sunne
engalt	VVFIN.Ind.Past.Sg.3	entgalt	entgëlten
dekeiner	DIS.Masc.Nom.Sg.st	decheiner	dehèin
.	$_	.	.
	
ein	DIART.Masc.Nom.Sg.*	ein	èin
ölboum	NA.Masc.Nom.Sg.st	öleboum	öleboum
was	VAFIN.Ind.Past.Sg.3	was	wësen
ir	PPER.*.Gen.Pl.3	ir	ër
einer	CARDS.Masc.Nom.Sg.st	einer	èin
,	$_	,	,
lôrber	ADJD.Pos	lôrber	lôrbære
der	DDART.Masc.Nom.Sg.*	der	dër
ander	DIS.Masc.Nom.Sg.wk	ander	ander
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
dritte	ADJS.Pos.Masc.Nom.Sg.wk	dritte	dritt
schoene	NA.Fem.Gen.Sg.st	schoene	schoène
genuoc	AVD	genuoc	genuoge
ein	DIART.Masc.Nom.Sg.*	ein	èin
zêdrus	NA.Neut.Nom.Sg.st	zederes	zêder
von	APPR	von	von
gezierde	NA.Fem,Neut.Dat.Sg.st	gezierde	gezièrede
,	$_	,	,
ein	DIART.Masc.Nom.Sg.*	ein	èin
zipressus	FM	-	-
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
vierde	ADJS.Pos.Masc.Nom.Sg.wk	vierde	vièrd
.	$_	.	.
	
die	DDS.Masc.Nom.Pl.*	die	dër
wârn	VAFIN.Ind.Past.Pl.3	wârn	wësen
mit	APPR	mit	mit
einer	DIART.Fem.Dat.Sg.st	einer	èin
paile	NA.Fem.Dat.Sg.st	pfale	bèile
,	$_	,	,
der	DDART.*.Gen.Pl.*	der	dër
besten	ADJA.Sup.*.Gen.Pl.wk	bezzisten	bèzzist
von	APPR	von	von
thesaile	NE.Dat.Sg	Thesaile	Thesail
alsô	AVD	alsô	allsô
behenket	VVPP	behenket	behènken
,	$_	,	,
ob	KOUS	ob	obe
iemen	DIA.*.Nom.Sg.st	ieman	ièmannd
gedenket	VVFIN.Ind.Pres.Sg.3	gedenket	gedènken
wie	AVW	wie	wiè
ûf	APPR	ûf	ûf
dirre	DDA.Fem.Dat.Sg.*	dirre	dise
erden	NA.Fem.Dat.Sg.st	erden	ërde
ie	AVD	ie	iè
bezzerz	ADJA.Comp.Neut.Gen.Sg.st	bezzers	bèzzer
möhte	VMFIN.*.Past.Sg.3	mohte	mügen
werden	VAINF	werden	wërden
,	$_	,	,
der	DDS.Masc.Nom.Sg.*	der	dër
kennet	VVFIN.Ind.Pres.Sg.3	kennet	kènnen
es	PPER.Neut.Gen.Sg.3	es	ër
niht	NA.Neut.Akk.Sg.st	niht	niht
an	APPR	an	ane
ein	DIART.Masc,Neut.Akk.Sg.*	ein	èin
ende	NA.Masc,Neut.Akk.Sg.st	ende	ènte
.	$_	.	.
	
dâ	PAVD	dâ	dâr
mite	PAVAP	mite	mite
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
vier	CARDA.Fem.Nom.Pl.*	vier	vièr
wende	NA.Fem.Nom.Pl.st	wende	want
an	APPR	an	ane
den	DDART.*.Dat.Pl.*	den	dër
boumen	NA.Masc.Dat.Pl.st	boumen	boum
ûf	PTKVZ	ûf	ûf
geslagen	VVPP	geslagen	slahen
,	$_	,	,
michels	AVD	michels	micheles
baz	AVD.Comp	baz	bazz
dan	KOKOM	danne	danne
ich	PPER.*.Nom.Sg.1	ich	ich
gesagen	VVINF	gesagen	gesagen
oder	KON	oder	oder
erdenken	VVINF	erdenken	erdènken
kunne	VMFIN.Subj.Pres.Sg.1	kunne	kunnen
.	$_	.	.
	
ein	DIART.Masc.Nom.Sg.*	ein	èin
wünneclîcher	ADJA.Pos.Masc.Nom.Sg.st	wünniclîcher	wünniglich
brunne	NA.Masc.Nom.Sg.*	brunne	brunne
ûz	APPR	ûz	ûz
deme	DDART.Masc.Dat.Sg.*	deme	dër
ringe	NA.Masc.Dat.Sg.st	ringe	ring
flôz	VVFIN.Ind.Past.Sg.3	vlôz	vlièzen
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
von	APPR	von	von
rehte	NA.Neut.Dat.Sg.st	rehte	rëht
genôz	VVFIN.Ind.Past.Sg.3	genôz	genièzen
der	DDART.Masc.Nom.Sg.*	der	dër
garte	NA.Masc.Nom.Sg.*	garte	garte
an	APPR	an	ane
der	DDART.Fem.Dat.Sg.*	der	dër
fiuhte	NA.Fem.Dat.Sg.st	viuhte	viuhte
.	$_	.	.
	
wie	AVW	wie	wiè
tump	ADJD.Pos	tump	tumb
er	PPER.Masc.Nom.Sg.3	er	ër
mich	PPER.*.Akk.Sg.1	mich	ich
diuhte	VVFIN.*.Past.Sg.3	dûhte	dunken
dem	DRELS.Masc.Dat.Sg	dem	dër
diz	DDS.Neut.Nom.Sg.*	diz	dise
ze	APPR	ze	ze
sehende	NA.Neut.Dat.Sg.st	sehende	sëhen
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
dâ	AVD	dâ	dâr
nieman	DIA.*.Nom.Sg.st	nieman	nièmannd
den	DDART.Masc.Akk.Sg.*	den	dër
andern	DIS.Masc.Akk.Sg.st	andern	ander
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
ze	APPR	ze	ze
hövescheite	NA.Fem.Dat.Sg.st	hövischheite	hövischhèit
traege	VVINF	tregen	tragen
,	$_	,	,
ob	KOUS	ob	obe
er	PPER.Masc.Nom.Sg.3	er	ër
iht	NA.Neut.Akk.Sg.st	iht	iht
wan	KOKOM	wan	wan
fröuden	NA.Fem.Akk.Pl.st	vröuweden	vröuwede
pflaege	VVFIN.Subj.Past.Sg.3	pflæge	pflëgen
!	$_	!	!
	
als	KO*	als	allsô
diu	DDART.Fem.Nom.Sg.*	diu	dër
ritterlîche	ADJA.Pos.Fem.Nom.Sg.wk	rîtærlîche	rîtærelich
schar	NA.Fem.Nom.Sg.*	schar	schare
in	APPR	in	in
allen	DIA.*.Dat.Pl.st	allen	all
fröuden	NA.Fem.Dat.Pl.*	vröuweden	vröuwede
gar	AVD	gar	gare
daz	DDART.Neut.Akk.Sg.*	daz	dër
gestüele	NA.Neut.Akk.Sg.st	gestüele	gestüèle
besaz	VVFIN.Ind.Past.Sg.3	besaz	besitzen
(	$_	(	(
ir	PPER.*.Gen.Pl.3	ir	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
wol	AVD	wole	wole
tûsent	ADJS.Pos.Neut.Nom.Sg.*	tûsent	tûsent
unde	KON	unde	unte
baz	AVD.Comp	baz	bazz
die	DRELS.*.Nom.Pl	die	dër
dar	AVD	dar	dâr
komen	VVPP	komen	komen
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
)	$_	)	)
,	$_	,	,
unlange	AVD	unlange	unlange
sie	PPER.*.Nom.Pl.3	sie	ër
verbâren	VVFIN.Ind.Past.Pl.3	verbâren	verbëren
sie	PPER.*.Nom.Pl.3	sie	ër
retten	VVFIN.*.Past.Pl.3	redeten	rèden
von	APPR	von	von
der	DDART.Fem.Dat.Sg.*	der	dër
minne	NA.Fem.Dat.Sg.st	minne	minne
,	$_	,	,
diu	DRELS.Fem.Nom.Sg	diu	dër
ir	PPER.*.Gen.Pl.3	ir	ër
aller	DIA.*.Gen.Pl.st	aller	all
sinne	NA.Masc.Gen.Pl.st	sinne	sinn
zuo	APPR	zuo	ze
der	DDART.Fem.Dat.Sg.*	der	dër
zît	NA.Fem.Dat.Sg.st	zît	zît
verkêrte	VVFIN.*.Past.Sg.3	verkêrte	verkêren
und	KON	und	unte
sie	PPER.*.Akk.Pl.3	sie	ër
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
lêrte	VVFIN.*.Past.Sg.3	lêrte	lêren
daz	KOUS	daz	dazz
zwei	CARDS.Neut.Nom.Pl.st	zwei	zwêne
und	KON	und	unte
zwei	CARDS.Neut.Nom.Pl.st	zwei	zwêne
gelîche	AVD	gelîche	gelîche
vil	AVD	vile	vile
bescheidenlîche	AVD	bescheidenlîche	beschèidenlîche
retten	VVFIN.*.Past.Pl.3	redeten	rèden
dâ	AVD	dâ	dâr
besunder	AVD	besunder	besunter
.	$_	.	.
	
was	VAFIN.Ind.Past.Sg.3	was	wësen
ieman	DIA.*.Nom.Sg.st	ieman	ièmannd
dar	PAVD	dâr	dâr
under	PAVAP	under	unter
sîns	DPOSA.Masc,Neut.Gen.Sg.st	sînes	sîn
muotes	NA.Masc,Neut.Gen.Sg.st	muotes	muot
sô	AVD	sô	sô
staete	ADJD.Pos	stæte	stæte
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
der	DDART.Fem.Gen.Sg.*	der	dër
minnen	NA.Fem.Gen.Sg.st	minnen	minne
raete	NA.Masc.Akk.Pl.st	ræte	rât
sô	AVD	sô	sô
harte	AVD	harte	harte
übergienge	VVFIN.Subj.Past.Sg.3	übergienge	übergân
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
dâ	AVD	dâ	dâr
niht	PTKNEG	niht	niht
enpfienge	VVFIN.Subj.Past.Sg.3	entvienge	entvâhen
fröude	NA.Fem.Akk.Sg.st	vröuwede	vröuwede
noch	KON	noch	noh
bezzern	ADJA.Comp.Masc.Akk.Sg.*	bezzern	bèzzer
muot	NA.Masc.Akk.Sg.st	muot	muot
dâ	PAVD	dâ	dâr
van	PAVAP	van	vone
,	$_	,	,
sô	AVD	sô	sô
erkande	VVFIN.*.Past.Sg.1	erkante	erkènnen
ich	PPER.*.Nom.Sg.1	ich	ich
nieman	NA.Masc.Akk.Sg.st	nieman	nièmann
sînes	DPOSA.Masc,Neut.Gen.Sg.st	sînes	sîn
muotes	NA.Masc,Neut.Gen.Sg.st	muotes	muot
vester	ADJD.Pos	vester	vèste
.	$_	.	.
	
zwô	CARDA.Fem.Nom.Pl.st	zwô	zwêne
frouwen	NA.Fem.Nom.Pl.st	vrouwen	vrouwe
geswester	NA.Neut.Nom.Pl.st	geswister	geswister
sagten	VVFIN.*.Past.Pl.3	sageten	sagen
dâ	AVD	dâ	dâr
wunders	NA.Neut.Gen.Sg.st	wunders	wunter
gemach	NA.Neut.Akk.Sg.st	gemach	gemach
,	$_	,	,
