wer	PW.Masc.Nom.Sg.st	wer	wër
daz	DDS.Neut.Akk.Sg.*	daz	dër
ruofte	VVFIN.*.Past.Sg.1	ruofte	rüèfen
ich	PPER.*.Nom.Sg.1	ich	ich
gerner	AVD	gerner	gërne
in	APPR	in	in
einen	DIART.Masc.Akk.Sg.st	einen	èin
walt	NA.Masc.Akk.Sg.st	walt	wald
:	$_	:	:
dâ	AVD	dâ	dâr
vünde	VVFIN.*.Past.Sg.1	vunde	vinden
ich	PPER.*.Nom.Sg.1	ich	ich
doch	AVD	doch	doh
die	DDART.Fem.Akk.Sg.*	die	dër
tagalt	NA.Fem.Akk.Sg.st	tacalt	tagalt
daz	KOUS	daz	dazz
mir	PPER.*.Dat.Sg.1	mir	ich
mîn	DPOSA.Neut.Nom.Sg.*	mîn	mîn
ôre	NA.Neut.Nom.Sg.wk	ôre	ôre
würde	VAFIN.Subj.Past.Sg.3	würde	wërden
erschalt	VVPP	erschalt	erschèllen
.	$_	.	.
	
hie	AVD	hier	hièr
vinde	VVFIN.*.Pres.Sg.1	vinde	vinden
ich	PPER.*.Nom.Sg.1	ich	ich
anders	DIA.Masc.Gen.Sg.st	anders	ander
lônes	NA.Masc,Neut.Gen.Sg.st	lônes	lôn
niht	NA.Neut.Akk.Sg.st	niht	niht
wan	KOKOM	wan	wan
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
hoeret	VVFIN.Ind.Pres.Sg.3	hoeret	hoèren
oder	KON	oder	oder
siht	VVFIN.Ind.Pres.Sg.3	sihet	sëhen
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
spot	VVFIN.Subj.Pres.Sg.3	spotte	spotten
er	PPER.Masc.Nom.Sg.3	er	ër
gerne	AVD	gerne	gërne
swâ	AVG	swâ	swâr
er	PPER.Masc.Nom.Sg.3	er	ër
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
;	$_	;	;
daz	DDS.Neut.Nom.Sg.*	daz	dër
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
des	DDART.Masc.Gen.Sg.*	des	dër
valschen	ADJA.Pos.Masc.Gen.Sg.wk	valschen	valsch
widerslac	NA.Masc.Nom.Sg.st	widerslac	widerslag
;	$_	;	;
swaz	PG.Neut.Nom.Sg.st	swaz	swër
dem	DDS.Masc.Dat.Sg.*	dem	dër
von	APPR	von	von
mir	PPER.*.Dat.Sg.1	mir	ich
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
geseit	VVPP	geseit	sagen
êren	NA.Fem.Gen.Pl.*	êren	êre
oder	KON	oder	oder
vrümicheit	NA.Fem.Akk.Sg.st	vrümicheit	vrümighèit
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
nimt	VVFIN.Ind.Pres.Sg.3	nimet	nëmen
er	PPER.Masc.Nom.Sg.3	er	ër
vil	AVD	vile	vile
kleine	AVD	kleine	klèine
war	NA.Fem.Akk.Sg.st	war	ware
;	$_	;	;
er	PPER.Masc.Nom.Sg.3	er	ër
lât	VVFIN.Ind.Pres.Sg.3	lât	lâzen
ez	PPER.Neut.Akk.Sg.3	ez	ër
durch	APPR	durch	durh
diu	DDART.Neut.Akk.Pl.*	diu	dër
ôren	NA.Neut.Akk.Pl.wk	ôren	ôre
gar	AVD	gar	gare
,	$_	,	,
zem	APPR|DDART.Neut.Dat.Sg.*	ze|dem	ze|dër
einen	CARDS.Masc.Dat.Sg.wk	einen	èin
în,	$_	în	<unknown>
zem	APPR|DDART.Masc.Dat.Sg.*	ze|dem	ze|dër
andern	DIS.Masc.Dat.Sg.wk	andern	ander
ûz	PTKVZ	ûz	ûz
.	$_	.	.
	
ezn	PPER.Neut.Nom.Sg.3|PTKNEG	ez|ne	ër|ne
vrumt	VVFIN.*.Past.Sg.3	vrümete	vrümen
in	PPER.Masc.Akk.Sg.3	in	ër
niht	PTKNEG	niht	niht
umb	APPR	umbe	umbe
ein	DIART.Masc.Akk.Sg.*	ein	èin
grûz	NA.Masc.Akk.Sg.st	gruoz	gruoz
swaz	PG.Neut.Akk.Sg.st	swaz	swër
ich	PPER.*.Nom.Sg.1	ich	ich
im	PPER.Masc.Dat.Sg.3	im	ër
guotes	NA.Neut.Gen.Sg.st	guotes	guot
gesagen	VVINF	gesagen	gesagen
kan	VMFIN.Ind.Pres.Sg.1	kan	kunnen
,	$_	,	,
wand	KO*	wande	wante
im	PPER.Masc.Dat.Sg.3	im	ër
sîn	DPOSA	sîn	sîn
valschez	ADJA.Pos.Neut.Nom.Sg.st	valschez	valsch
herze	NA.Neut.Nom.Sg.wk	herze	hërze
erban	VVFIN.Ind.Past.Sg.3	erban	erbinnen
guotes	NA.Neut.Gen.Sg.st	guotes	guot
unde	KON	unde	unte
êren	NA.Fem.Gen.Pl.*	êren	êre
.	$_	.	.
	
wer	PW.Masc.Nom.Sg.st	wer	wër
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
den	DDART.Masc.Akk.Sg.*	den	dër
guot	NA.Masc.Akk.Sg.st	got	got
gelêren	VVINF	gelêren	gelêren
der	DRELS.Masc.Nom.Sg	der	dër
ein	DIART.Neut.Akk.Sg.*	ein	èin
valschez	ADJA.Pos.Neut.Akk.Sg.st	valschez	valsch
herze	NA.Neut.Akk.Sg.wk	herze	hërze
treit	VVFIN.Ind.Pres.Sg.3	treit	tragen
?	$_	?	?
	
er	PPER.Masc.Nom.Sg.3	er	ër
bewillet	VVFIN.Ind.Pres.Sg.3	bewillet	bewëllen
sich	PRF.Akk.*.*	sich	sich
mit	APPR	mit	mit
der	DDART.Fem.Dat.Sg.*	der	dër
bôsheit	NA.Fem.Dat.Sg.st	bôsheit	bôshèit
als	KO*	als	allsô
sich	PRF.Akk.*.*	sich	sich
daz	DDART.Neut.Nom.Sg.*	daz	dër
swîn	NA.Neut.Nom.Sg.st	swîn	swîn
mit	APPR	mit	mit
horwe	NA.Neut.Dat.Sg.st	horwe	horw
tuot	VVFIN.Ind.Pres.Sg.3	tuot	tuon
.	$_	.	.
	
zem	APPR|DDART.Neut.Dat.Sg.*	ze|dem	ze|dër
besten	ADJA.Sup.Neut.Dat.Sg.wk	bezzisten	bèzzist
rihtet	VVIMP.Pl.2	rihtet	rihten
iuwern	DPOSA.Masc.Akk.Sg.st	iuwern	iuwer
muot	NA.Masc.Akk.Sg.st	muot	muot
.	$_	.	.
	
nu	AVD	nû	nû
volget	VVIMP.Pl.2	volget	volgen
mir	PPER.*.Dat.Sg.1	mir	ich
:	$_	:	:
ez	PPER.Neut.Nom.Sg.3	ez	ër
wirt	VAFIN.Ind.Pres.Sg.3	wirdet	wërden
iu	PPER.*.Dat.Pl.2	iu	ir
guot	ADJD.Pos	guot	guot
.	$_	.	.
	
mîn	DPOSA	mîn	mîn
kunst	NA.Fem.Nom.Sg.st	kunst	kunst
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
verborgen	VVPP	verborgen	verbërgen
ie	AVD	ie	iè
;	$_	;	;
die	DDS.Fem.Akk.Sg.*	die	dër
wold	VMFIN.*.Past.Sg.1	wolte	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
nu	AVD	nû	nû
offen	VVINF	offenen	offenen
hie	AVD	hier	hièr
,	$_	,	,
ob	KOUS	ob	obe
ich	PPER.*.Nom.Sg.1	ich	ich
mit	APPR	mit	mit
mînem	DPOSA.Masc.Dat.Sg.st	mînem	mîn
munde	NA.Masc.Dat.Sg.st	munde	mund
möhte	VMFIN.*.Past.Sg.1	mohte	mügen
swaere	ADJA.Pos.Fem.Akk.Sg.st	swære	swære
stunde	NA.Fem.Akk.Sg.st	stunde	stunte
den	DDART.*.Dat.Pl.*	den	dër
liuten	NA.Masc,Neut.Dat.Pl.st	liuten	liut
senfte	ADJD.Pos	senfte	sèmfte
machen	VVINF	machen	machen
,	$_	,	,
und	KON	und	unte
von	APPR	von	von
solhen	DDA.*.Dat.Pl.st	solichen	solich
sachen	NA.Fem.Dat.Pl.*	sachen	sache
daz	KOUS	daz	dazz
guot	ADJD.Pos	guot	guot
ze	APPR	ze	ze
hoeren	NA.Neut.Dat.Sg.wk	hoerenne	hoèren
waere	VAFIN.Subj.Past.Sg.3	wære	wësen
.	$_	.	.
	
nu	AVD	nû	nû
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
iu	PPER.*.Dat.Pl.2	iu	ir
ein	DIART	ein	èin
maere	NA.Fem,Neut.Akk.Sg.st	mære	mære
sagen	VVINF	sagen	sagen
,	$_	,	,
als	KO*	als	allsô
ez	PPER.Neut.Nom.Sg.3	ez	ër
mir	PPER.*.Dat.Sg.1	mir	ich
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
geseit	VVPP	geseit	sagen
.	$_	.	.
	
zeiner	APPR|DIART.Fem.Dat.Sg.st	ze|einer	ze|èin
ganzen	ADJA.Pos.Fem.Dat.Sg.wk	ganzen	ganz
wârheit	NA.Fem.Dat.Sg.st	wârheit	wârhèit
trûwe	VVFIN.*.Pres.Sg.1	trûwe	trûwen
ich	PPER.*.Nom.Sg.1	ich	ich
ez	PPER.Neut.Akk.Sg.3	ez	ër
niht	PTKNEG	niht	niht
bringen	VVINF	bringen	bringen
;	$_	;	;
wan	KO*	wan	wante
eines	CARDS.Neut.Gen.Sg.st	eines	èin
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
dingen	VVINF	dingen	dingen
:	$_	:	:
daz	KOUS	daz	dazz
ir	PPER.*.Nom.Pl.2	ir	ir
durch	APPR	durch	durh
iuwer	DPOSA.Fem.Akk.Sg.*	iuwer	iuwer
hövischeit	NA.Fem.Akk.Sg.st	hövischheit	hövischhèit
dem	DDART.Masc.Dat.Sg.*	dem	dër
tihtaer	NA.Masc.Dat.Sg.st	tihtær	tihtære
des	DDS.Neut.Gen.Sg.*	des	dër
genâde	NA.Fem.Akk.Sg.st	genâde	genâde
seit	VAFIN.*.Pres.Pl.2	sît	sîn
der	DRELS.Masc.Nom.Sg	der	dër
ditze	DDS.Neut.Akk.Sg.*	ditze	dise
hât	VAFIN.Ind.Pres.Sg.3	hât	haben
getihtet	VVPP	getihtet	tihten
,	$_	,	,
mit	APPR	mit	mit
rîmen	NA.Masc.Dat.Pl.wk	riemen	rième
wol	AVD	wole	wole
berihtet	VVPP	berihtet	berihten
,	$_	,	,
wan	KO*	wan	wante
ditz	DDS.Neut.Nom.Sg.*	ditz	dise
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
sîn	DPOSA.Neut.Nom.Sg.*	sîn	sîn
êrstez	ADJA.Sup.Neut.Nom.Sg.st	êrstez	êrest
werc	NA.Neut.Nom.Sg.st	werc	wërk
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
heizet	VVFIN.Ind.Pres.Sg.3	heizet	hèizen
wirnt	NE.Nom.Sg	Wirnt	Wirnt
von	APPR	von	von
grâvenberc	NE.Dat.Sg	Grâvenberc	Grâvenbërg
.	$_	.	.
	
der	DDART.Fem.Dat.Sg.*	der	dër
werlte	NA.Fem.Dat.Sg.st	werlte	wërelt
ze	APPR	ze	ze
minnen	NA.Fem.Dat.Pl.*	minnen	minne
enblient	PTKNEG|VVFIN.Ind.Pres.Sg.3	en|blient	ne|blinten
erz	PPER.Masc.Nom.Sg.3|PPER.Neut.Akk.Sg.3	er|ez	ër|ër
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
sinnen	NA.Masc.Dat.Pl.st	sinnen	sinn
:	$_	:	:
ir	DPOSA.Masc.Akk.Sg.*	ire	ire
gruoz	NA.Masc.Akk.Sg.st	gruoz	gruoz
wil	VMFIN.Ind.Pres.Sg.3	wile	wèllen
er	PPER.Masc.Nom.Sg.3	er	ër
gewinnen	VVINF	gewinnen	gewinnen
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
hie	AVD	hier	hièr
bevor	AVD	bevore	bevore
,	$_	,	,
sô	KO*	sô	sô
man	PI.*.Nom.Sg.st	man	man
seit	VVFIN.Ind.Pres.Sg.3	seit	sagen
,	$_	,	,
ein	DIART	ein	èin
künic	NA.Masc.Nom.Sg.st	küninc	küning
,	$_	,	,
der	DRELS.Masc.Nom.Sg	der	dër
ie	AVD	ie	iè
nâch	APPR	nâch	nâh
êren	NA.Fem.Dat.Pl.*	êren	êre
streit	VVFIN.Ind.Past.Sg.3	streit	strîten
,	$_	,	,
des	DRELS.Masc.Gen.Sg	des	dër
nam	NA.Masc.Nom.Sg.*	name	name
wîten	AVD	wîten	wîtene
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
erkant	VVPP	erkant	erkènnen
;	$_	;	;
britanjâ	NE.Nom.Sg	Britanjâ	Britanjâ
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
sîn	DPOSA	sîn	sîn
lant	NA.Neut.Akk.Sg.st	lant	lant
,	$_	,	,
selbe	DDD.Masc.Nom.Sg.wk	selbe	sëlb
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
er	PPER.Masc.Nom.Sg.3	er	ër
artûs	NE.Nom.Sg	Artûs	Artûs
;	$_	;	;
ze	APPR	ze	ze
karidôl	NE.Dat.Sg	Karidol	Karidol
hêt	VAFIN.*.Past.Sg.3	hæte	haben
er	PPER.Masc.Nom.Sg.3	er	ër
hûs	NA.Neut.Akk.Sg.st	hûs	hûs
.	$_	.	.
	
mit	APPR	mit	mit
solhen	DDA.*.Dat.Pl.st	solichen	solich
vreuden	NA.Fem.Dat.Pl.*	vröuweden	vröuwede
stuont	VVFIN.Ind.Past.Sg.3	stuont	stân
ez	PPER.Neut.Nom.Sg.3	ez	ër
dô	AVD	dô	dô
daz	KOUS	daz	dazz
uns	PPER.*.Akk.Pl.1	uns	wir
daz	DDS.Neut.Nom.Sg.*	daz	dër
nu	AVD	nû	nû
machet	VVFIN.Ind.Pres.Sg.3	machet	machen
vrô	ADJD.Pos	vrô	vrô
sô	KO*	sô	sô
man	PI.*.Nom.Sg.st	man	man
der	DDART.*.Gen.Pl.*	der	dër
herren	NA.Masc.Gen.Pl.*	hêrren	hêrre
vrümicheit	NA.Fem.Akk.Sg.st	vrümicheit	vrümighèit
uns	PPER.*.Dat.Pl.1	uns	wir
niwan	AVD	niuwan	niuwan
mit	APPR	mit	mit
worten	NA.Neut.Dat.Pl.st	worten	wort
seit	VVFIN.Ind.Pres.Sg.3	seit	sagen
die	DRELS.*.Nom.Pl	die	dër
dô	AVD	dô	dô
des	DDART.Masc.Gen.Sg.*	des	dër
hoves	NA.Masc.Gen.Sg.st	hoves	hov
pflâgen	VVFIN.Ind.Past.Pl.3	pflâgen	pflëgen
;	$_	;	;
die	DDS.*.Nom.Pl.*	die	dër
muosen	VMFIN.*.Past.Pl.3	muosen	müèzen
dicke	AVD	dicke	dicke
wâgen	VVINF	wagen	wâgen
durch	APPR	durch	durh
lop	NA.Masc,Neut.Akk.Sg.st	lop	lob
den	DDART.Masc.Akk.Sg.*	den	dër
lîp	NA.Masc.Akk.Sg.st	lîp	lîb
:	$_	:	:
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ir	DPOSA	ire	ire
sit	AVD	sît	sîd
.	$_	.	.
	
dâ	AVD	dâ	dâr
muosen	VMFIN.*.Past.Pl.3	muosen	müèzen
si	PPER.*.Nom.Pl.3	si	ër
verdienen	VVINF	verdienen	verdiènen
mit	APPR	mit	mit
die	DDART.Fem.Akk.Sg.*	die	dër
stat	NA.Fem.Akk.Sg.st	stat	stat
zer	APPR|DDART.Fem.Dat.Sg.*	ze|der	ze|dër
tavelrunde	NA.Fem.Dat.Sg.st	tavelrunde	tavelrunde
.	$_	.	.
	
swer	PG.Masc.Nom.Sg.st	swer	swër
daz	DDS.Neut.Akk.Sg.*	daz	dër
verdienen	VVINF	verdienen	verdiènen
kunde	VMFIN.*.Past.Sg.3	kunde	kunnen
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
der	DDART.Fem.Gen.Sg.*	der	dër
taveln	NA.Fem.Gen.Sg.st	taveln	tavele
reht	NA.Neut.Akk.Sg.st	reht	rëht
besaz	VVFIN.Ind.Past.Sg.3	besaz	besitzen
,	$_	,	,
den	DDS.Masc.Akk.Sg.*	den	dër
hêt	VAFIN.*.Past.Sg.3	hæte	haben
man	PI.*.Nom.Sg.st	man	man
immer	AVD	iemer	ièmer
deste	AVD	deste	dëste
baz	AVD.Comp	baz	bazz
.	$_	.	.
	
ouch	AVD	ouch	ouch
ist	VAFIN.Ind.Pres.Sg.3	ist	sîn
ê	AVD	êr	êr
oft	AVD	ofte	ofte
vil	NA.Neut.Nom.Sg.st	vile	vile
geseit	VVPP	geseit	sagen
von	APPR	von	von
der	DDART.*.Gen.Pl.*	der	dër
herren	NA.Masc.Gen.Pl.*	hêrren	hêrre
vrümicheit	NA.Fem.Dat.Sg.st	vrümicheit	vrümighèit
und	KON	und	unte
von	APPR	von	von
des	DDART.Masc.Gen.Sg.*	des	dër
küniges	NA.Masc.Gen.Sg.st	küninges	küning
milte	NA.Fem.Dat.Sg.st	milte	milte
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
des	DDS.Neut.Gen.Sg.*	des	dër
niht	NA.Neut.Nom.Sg.st	niht	niht
bevilte	VVFIN.*.Past.Sg.3	bevilete	bevilen
swaz	PG.Neut.Akk.Sg.st	swaz	swër
er	PPER.Masc.Nom.Sg.3	er	ër
êren	NA.Fem.Gen.Pl.*	êren	êre
möhte	VMFIN.*.Past.Sg.3	mohte	mügen
bejagen	VVINF	bejagen	bejagen
;	$_	;	;
des	DDS.Neut.Gen.Sg.*	des	dër
muoz	VMFIN.Ind.Pres.Sg.3	muoz	müèzen
man	PI.*.Nom.Sg.st	man	man
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
immer	AVD	iemer	ièmer
sagen	VVINF	sagen	sagen
;	$_	;	;
beidiu	KON	beidiu	bèide
sîn	DPOSA	sîn	sîn
nam	NA.Masc.Nom.Sg.*	name	name
und	KON	und	unte
sîn	DPOSA	sîn	sîn
lant	NA.Neut.Nom.Sg.st	lant	lant
diu	DDS.Neut.Nom.Pl.*	diu	dër
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
manigem	DIS.Masc.Dat.Sg.st	manigem	manig
erkant	VVPP	erkant	erkènnen
der	DRELS.*.Gen.Pl	der	dër
ir	PPER.*.Gen.Pl.3	ir	ër
dewederz	DIS.Neut.Akk.Sg.st	dewederz	dewëder
nie	AVD	nie	niè
gesach	VVFIN.Ind.Past.Sg.3	gesach	gesëhen
.	$_	.	.
	
von	APPR	von	von
dem	DRELS.Masc.Dat.Sg	dem	dër
mir	PPER.*.Dat.Sg.1	mir	ich
nie	AVD	nie	niè
guot	NA.Neut.Nom.Sg.st	guot	guot
geschach	VVFIN.Ind.Past.Sg.3	geschach	geschëhen
dem	DDS.Masc.Dat.Sg.*	dem	dër
wil	VMFIN.Ind.Pres.Sg.1	wile	wèllen
ich	PPER.*.Nom.Sg.1	ich	ich
doch	AVD	doch	doh
sprechen	VVINF	sprechen	sprëchen
guot	NA.Neut.Akk.Sg.st	guot	guot
,	$_	,	,
ob	KOUS	ob	obe
er	PPER.Masc.Nom.Sg.3	er	ër
daz	DDART.Neut.Akk.Sg.*	daz	dër
beste	ADJA.Sup.Neut.Akk.Sg.wk	bezziste	bèzzist
gerne	AVD	gerne	gërne
tuot	VVFIN.Ind.Pres.Sg.3	tuot	tuon
;	$_	;	;
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
von	APPR	von	von
kinde	NA.Neut.Dat.Sg.st	kinde	kind
ie	AVD	ie	iè
mîn	DPOSA.Masc,Neut.Nom.Sg.*	mîn	mîn
muot	NA.Masc,Neut.Nom.Sg.st	muot	muot
.	$_	.	.
	
als	KO*	als	allsô
ichz	PPER.*.Nom.Sg.1|PPER.Neut.Akk.Sg.3	ich|ez	ich|ër
vernomen	VVPP	vernomen	vernëmen
hân	VAFIN.Ind.Pres.Sg.1	hân	haben
,	$_	,	,
sô	AVD	sô	sô
lac	VVFIN.Ind.Past.Sg.3	lac	ligen
daz	DDART.Neut.Nom.Sg.*	daz	dër
hûs	NA.Neut.Nom.Sg.st	hûs	hûs
an	APPR	an	ane
einer	DIART.Fem.Dat.Sg.st	einer	èin
plân	NA.Fem.Dat.Sg.st	plân	plâne
.	$_	.	.
	
ein	DIART	ein	èin
grôz	ADJA.Pos	grôz	grôz
fôreis	NA.Neut.Nom.Sg.st	voreis	vorerèis
dar	PAVD	dâr	dâr
an	PAVAP	an	ane
stiez	VVFIN.Ind.Past.Sg.3	stiez	stôzen
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
künic	NA.Masc.Nom.Sg.st	küninc	küning
daz	DDS.Neut.Akk.Sg.*	daz	dër
vil	AVD	vile	vile
selten	AVD	selten	sëltene
liez	VVFIN.Ind.Past.Sg.3	liez	lâzen
ern	PPER.Masc.Nom.Sg.3|PTKNEG	er|ne	ër|ne
rite	VVFIN.Subj.Past.Sg.3	rite	rîten
baneken	VVINF	baneken	baneken
darin	PAVD|PAVAP	dâr|în	dâr|în
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
rîter	NA.Masc.Gen.Pl.st	rîtær	rîtære
gewin	NA.Masc.Nom.Sg.st	gewin	gewinn
und	KON	und	unte
ir	DPOSA.Neut.Nom.Sg.*	ire	ire
allerbestez	ADJA.Sup.Neut.Nom.Sg.st	allerbezzestez	allerbèzzest
spil	NA.Neut.Nom.Sg.st	spil	spil
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
âventiure	NA.Fem.Akk.Sg.st	âventiure	âventiure
vil	AVD	vile	vile
dâ	AVD	dâ	dâr
zallen	APPR|DIA.*.Dat.Pl.st	ze|allen	ze|all
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
vunden	VVFIN.*.Past.Pl.3	vunden	vinden
.	$_	.	.
	
daz	DDART.Neut.Nom.Sg.*	daz	dër
jagen	NA.Neut.Nom.Sg.st	jagen	jagen
mit	APPR	mit	mit
den	DDART.*.Dat.Pl.*	den	dër
hunden	NA.Masc.Dat.Pl.st	hunden	hunt
was	VAFIN.Ind.Past.Sg.3	was	wësen
dâ	AVD	dâ	dâr
underwîlen	AVD	underwîlen	unterwîlent
grôz	ADJD.Pos	grôz	grôz
.	$_	.	.
	
durch	APPR	durch	durh
den	DDART.Masc.Akk.Sg.*	den	dër
walt	NA.Masc.Akk.Sg.st	walt	wald
ein	DIART	ein	èin
wazzer	NA.Neut.Nom.Sg.st	wazzer	wazzer
vlôz	VVFIN.Ind.Past.Sg.3	vlôz	vlièzen
vür	APPR	vür	vüre
daz	DDART.Neut.Akk.Sg.*	daz	dër
hûs	NA.Neut.Akk.Sg.st	hûs	hûs
an	APPR	an	ane
einer	DIART.Fem.Dat.Sg.st	einer	èin
sît	NA.Fem.Dat.Sg.*	sît	sîte
;	$_	;	;
daz	DDS.Neut.Nom.Sg.*	daz	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
eben	ADJD.Pos	eben	ëbene
unde	KON	unde	unte
wît	ADJD.Pos	wît	wît
,	$_	,	,
besetzet	VVPP	besetzet	besètzen
vil	AVD	vile	vile
hêrlîche	AVD	hêrlîche	hêrlîche
mit	APPR	mit	mit
mangem	DIA.Masc.Dat.Sg.st	manigem	manig
vürsten	NA.Masc.Dat.Sg.wk	vürsten	vürste
rîche	ADJN.Masc.Dat.Sg.*	rîche	rîche
,	$_	,	,
die	DRELS.*.Nom.Pl	die	dër
alle	DIN.*.Nom.Pl.st	alle	all
gehûset	VVPP	gehûset	hûsen
hêten	VAFIN.*.Past.Pl.3	hæten	haben
drin	PAVD|PAVAP	dâr|în	dâr|în
.	$_	.	.
	
ez	PPER.Neut.Nom.Sg.3	ez	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.*.Gen.Pl.*	der	dër
geste	NA.Masc.Gen.Pl.st	geste	gast
gewin	NA.Masc.Nom.Sg.st	gewin	gewinn
daz	KOUS	daz	dazz
si	PPER.*.Nom.Pl.3	si	ër
alle	DID.*.Nom.Pl.st	alle	all
umb	APPR	umbe	umbe
êre	NA.Fem.Akk.Sg.st	êre	êre
striten	VVFIN.*.Past.Pl.3	striten	strîten
;	$_	;	;
deheine	DIA.Fem.Akk.Sg.st	decheine	dehèin
vrümcheit	NA.Fem.Akk.Sg.st	vrümicheit	vrümighèit
si	PPER.*.Nom.Pl.3	si	ër
vermiten	VVFIN.*.Past.Pl.3	vermiten	vermîden
,	$_	,	,
daz	DDART.Neut.Akk.Sg.*	daz	dër
beste	ADJA.Sup.Neut.Akk.Sg.wk	bezziste	bèzzist
si	PPER.*.Nom.Pl.3	si	ër
alle	DID.*.Nom.Pl.st	alle	all
tâten	VVFIN.Ind.Past.Pl.3	tâten	tuon
.	$_	.	.
	
daz	DDART.Neut.Nom.Sg.*	daz	dër
hûs	NA.Neut.Nom.Sg.st	hûs	hûs
was	VAFIN.Ind.Past.Sg.3	was	wësen
wol	AVD	wole	wole
berâten	VVPP	berâten	berâten
mit	APPR	mit	mit
vil	AVD	vile	vile
grôzer	ADJA.Pos.Fem.Dat.Sg.st	grôzer	grôz
rîcheit	NA.Fem.Dat.Sg.st	rîchheit	rîchhèit
,	$_	,	,
als	KO*	als	allsô
uns	PPER.*.Dat.Pl.1	uns	wir
diu	DDART.Fem.Nom.Sg.*	diu	dër
âventiure	NA.Fem.Nom.Sg.*	âventiure	âventiure
seit	VVFIN.Ind.Pres.Sg.3	seit	sagen
;	$_	;	;
ir	DPOSA.Neut.Nom.Sg.*	ire	ire
guot	NA.Neut.Nom.Sg.st	guot	guot
was	VAFIN.Ind.Past.Sg.3	was	wësen
mangem	DIA.Masc.Dat.Sg.st	manigem	manig
man	NA.Masc.Dat.Sg.st	manne	mann
bereit	ADJD.Pos	bereit	berèite
.	$_	.	.
	
des	DDART.Masc.Gen.Sg.*	des	dër
küniges	NA.Masc.Gen.Sg.st	küninges	küning
hûs	NA.Neut.Nom.Sg.st	hûs	hûs
enmitten	AVD	enmitten	enmitten
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
der	DRELS.Masc.Nom.Sg	der	dër
,	$_	,	,
nâch	APPR	nâch	nâh
dem	DDART.Masc.Dat.Sg.*	dem	dër
alten	ADJA.Pos.Masc.Dat.Sg.wk	alten	alt
site	NA.Masc.Dat.Sg.*	site	site
,	$_	,	,
pflac	VVFIN.Ind.Past.Sg.3	pflac	pflëgen
die	DDART.*.Akk.Pl.*	die	dër
rîter	NA.Masc.Akk.Pl.st	rîtær	rîtære
alle	DIN.Masc.Akk.Pl.st	alle	all
enpfâhen	VVINF	entvâhen	entvâhen
wol	AVD	wole	wole
;	$_	;	;
er	PPER.Masc.Nom.Sg.3	er	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
reiner	ADJA.Pos.Fem.Gen.Sg.st	reiner	rèine
tugent	NA.Fem.Gen.Sg.st	tugent	tugende
vol	ADJD.Pos	vol	voll
,	$_	,	,
gewizzen	ADJD.Pos	gewizzen	gewizzen
unde	KON	unde	unte
staete	ADJD.Pos	stæte	stæte
;	$_	;	;
âne	APPR	âne	âne
valsche	ADJA.Pos.*.Akk.Pl.st	valsche	valsch
raete	NA.Masc.Akk.Pl.st	ræte	rât
