i	VVIMP.Sg.2	i	i
nimmer	AVD	niemer	nièmer
missegân.>	NA.Neut.Nom.Sg.st	missegân	missegân
kriemhilt	NE.Nom.Sg	Kriemhilt	Krièmhilt
in	APPR	in	in
ir	DPOSA.Masc,Neut.Dat.Sg.*	ire	ire
muote	NA.Masc,Neut.Dat.Sg.st	muote	muot
sich	PRF.Akk.*.*	sich	sich
minne	NA.Fem.Gen.Sg.st	minne	minne
gar	AVD	gar	gare
bewac	VVFIN.Ind.Past.Sg.3	bewac	bewëgen
.	$_	.	.
	
sît	AVD	sît	sîd
lebete	VVFIN.*.Past.Sg.3	lebete	lëben
diu	DDART.Fem.Nom.Sg.*	diu	dër
vil	AVD	vile	vile
guote	ADJA.Pos.Fem.Nom.Sg.wk	guote	guot
vil	AVD	vile	vile
manegen	DIA.Masc.Akk.Sg.st	manigen	manig
lieben	ADJA.Pos.Masc.Akk.Sg.*	lieben	lièb
tac	NA.Masc.Akk.Sg.st	tac	tag
,	$_	,	,
daz	KOUS	daz	dazz
sine	PPER.Fem.Nom.Sg.3|PTKNEG	si|ne	ër|ne
wesse	VVFIN.*.Past.Sg.3	wesse	wizzen
niemen	DIA.*.Nom.Sg.st	nieman	nièmannd
,	$_	,	,
den	DDS.Masc.Akk.Sg.*	den	dër
minnen	VVINF	minnen	minnen
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
ir	DPOSA	ire	ire
lîp	NA.Masc.Nom.Sg.st	lîp	lîb
.	$_	.	.
	
sît	AVD	sît	sîd
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
si	PPER.Fem.Nom.Sg.3	si	ër
mit	APPR	mit	mit
êren	NA.Fem.Dat.Pl.*	êren	êre
eines	DIART.Masc.Gen.Sg.st	eines	èin
vil	AVD	vile	vile
werden	ADJA.Pos.Masc.Gen.Sg.wk	werden	wërd
recken	NA.Masc.Gen.Sg.wk	recken	rècke
wîp	NA.Neut.Nom.Sg.st	wîp	wîb
.	$_	.	.
	
der	DDS.Masc.Nom.Sg.*	der	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
der	DDART.Masc.Nom.Sg.*	der	dër
selbe	DDA.Masc.Nom.Sg.wk	selbe	sëlb
valke	NA.Masc.Nom.Sg.wk	valke	valke
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
si	PPER.Fem.Nom.Sg.3	si	ër
in	APPR	in	in
ir	DPOSA.Masc.Dat.Sg.*	ire	ire
troume	NA.Masc.Dat.Sg.st	troume	troum
sach	VVFIN.Ind.Past.Sg.3	sach	sëhen
,	$_	,	,
den	DRELS.Masc.Akk.Sg	den	dër
ir	PPER.Fem.Dat.Sg.3	ir	ër
beschiet	VVFIN.Ind.Past.Sg.3	beschiet	beschèiden
ir	DPOSA.Fem.Nom.Sg.*	ire	ire
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
.	$_	.	.
	
wie	AVW	wie	wiè
sêre	AVD	sêre	sêre
si	PPER.Fem.Nom.Sg.3	si	ër
daz	DDS.Neut.Akk.Sg.*	daz	dër
rach	VVFIN.Ind.Past.Sg.3	rach	rëchen
an	APPR	an	ane
ir	DPOSA	ire	ire
naehsten	ADJA.Pos.*.Dat.Pl.*	nâhesten	nâh
mâgen	NA.Masc.Dat.Pl.wk	mâgen	mage
,	$_	,	,
die	DRELS.*.Nom.Pl	die	dër
in	PPER.Masc.Akk.Sg.3	in	ër
sluogen	VVFIN.*.Past.Pl.3	sluogen	slahen
sint	VAFIN.Ind.Pres.Pl.3	sint	sîn
!	$_	!	!
	
durch	APPR	durch	durh
sîn	PPER.Masc.Gen.Sg.3	sîn	ër
eines	CARDS.Masc.Gen.Sg.st	eines	èin
sterben	NA.Neut.Akk.Sg.st	sterben	stërben
starp	VVFIN.Ind.Past.Sg.3	starp	stërben
vil	AVD	vile	vile
manic	DIA	manic	manig
muoter	NA.Fem.Gen.Sg.st	muoter	muoter
kint	NA.Neut.Nom.Sg.st	kint	kind
.	$_	.	.
	
ii	DDART.Fem.Nom.Sg.*	<unknown>	dër
âventiure	NA.Fem.Nom.Sg.*	âventiure	âventiure
von	APPR	von	von
sîvride	NE.Dat.Sg	Sîvride	Sigevrid
,	$_	,	,
wie	AVW	wie	wiè
der	DDS.Masc.Nom.Sg.*	der	dër
erzogen	VVPP	erzogen	erzièhen
wart	VAFIN.Ind.Past.Sg.3	wart	wërden
.	$_	.	.
	
dô	AVD	dô	dô
wuohs	VVFIN.Ind.Past.Sg.3	wuohs	wahsen
in	PPER.Masc.Akk.Sg.3	in	ër
niderlanden	APPR|NE.Dat.Pl	nider|Landen	nider|Lant
eins	DIART.Masc.Gen.Sg.st	eines	èin
edeln	ADJA.Pos.Masc.Gen.Sg.wk	edeln	èdele
küniges	NA.Masc.Gen.Sg.st	küninges	küning
kint	NA.Neut.Nom.Sg.st	kint	kind
des	DDART.Masc.Gen.Sg.*	des	dër
vater	NA.Masc.Gen.Sg.st	vateres	vater
der	DDS.Masc.Nom.Sg.*	der	dër
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
sigemunt	NE.Nom.Sg	Sigemunt	Sigemunt
,	$_	,	,
sîn	DPOSA.Fem.Nom.Sg.*	sîn	sîn
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
sigelint	NE.Nom.Sg	Sigelint	Sigelint
in	APPR	in	in
einer	DIART.Fem.Dat.Sg.st	einer	èin
rîchen	ADJA.Pos.Fem.Dat.Sg.wk	rîchen	rîche
bürge	NA.Fem.Dat.Sg.st	bürge	burg
wîten	AVD	wîten	wîtene
wol	AVD	wole	wole
bekant	ADJD.Pos	bekant	bekant
,	$_	,	,
nidene	AVD	nidene	nidene
bî	APPR	bî	bî
dem	DDART.Masc.Dat.Sg.*	dem	dër
rîne	NE.Dat.Sg	Rîne	Rîn
:	$_	:	:
diu	DDS.Fem.Nom.Sg.*	diu	dër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ze	APPR	ze	ze
santen	NE.Dat.Sg	Sanden	Santen
genant	VVPP	genant	nènnen
.	$_	.	.
	
sîfrit	NE.Nom.Sg	Sîvrit	Sigevrid
was	VAFIN.Ind.Past.Sg.3	was	wësen
geheizen	VVPP	geheizen	hèizen
der	DDART.Masc.Nom.Sg.*	der	dër
snelle	ADJA.Pos.Masc.Nom.Sg.wk	snelle	snëll
degen	NA.Masc.Nom.Sg.st	degen	dëgen
guot	ADJN.Masc.Nom.Sg.*	guot	guot
.	$_	.	.
	
er	PPER.Masc.Nom.Sg.3	er	ër
versuochte	VVFIN.*.Past.Sg.3	versuochete	versuochen
vil	NA.Neut.Akk.Sg.st	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
rîche	NA.Neut.Gen.Pl.st	rîche	rîche
durch	APPR	durch	durh
ellenthaften	ADJA.Pos.Masc.Akk.Sg.*	ellenthaften	èllenthaft
muot	NA.Masc.Akk.Sg.st	muot	muot
;	$_	;	;
durch	APPR	durch	durh
sînes	DPOSA.Masc.Gen.Sg.st	sînes	sîn
lîbes	NA.Masc.Gen.Sg.st	lîbes	lîb
sterke	NA.Fem.Akk.Sg.st	sterke	stèrke
suochter	VVFIN.*.Past.Sg.3|PPER.Masc.Nom.Sg.3	suochte|er	suochen|ër
fremidiu	ADJA.Pos.Neut.Akk.Pl.st	vremediu	vrèmede
lant	NA.Neut.Akk.Pl.st	lant	lant
.	$_	.	.
	
hey	ITJ	hei	hèi
,	$_	,	,
waz	PW.Neut.Akk.Sg.st	waz	wër
er	PPER.Masc.Nom.Sg.3	er	ër
sneller	ADJA.Pos.*.Gen.Pl.st	sneller	snëll
degene	NA.Masc.Gen.Pl.st	degene	dëgen
sît	AVD	sît	sîd
ze	APPR	ze	ze
buregonden	NA.Masc.Dat.Pl.*	Burgonden	Burgunde
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
!	$_	!	!
	
êdaz	KO*	ê_daz	ê_dazz
der	DDART.Masc.Nom.Sg.*	der	dër
degen	NA.Masc.Nom.Sg.st	degen	dëgen
küene	ADJN	küene	küène
vol	ADJD.Pos	vol	voll
wüehse	VVFIN.Subj.Pres.Sg.3	wehse	wahsen
ze	APPR	ze	ze
man	NA.Masc.Dat.Sg.st	manne	mann
,	$_	,	,
dô	AVD	dô	dô
het	VAFIN.*.Past.Sg.3	hæte	haben
er	PPER.Masc.Nom.Sg.3	er	ër
solhiu	DDA.Neut.Akk.Pl.st	solichiu	solich
wunder	NA.Neut.Akk.Pl.st	wunder	wunter
mit	APPR	mit	mit
sîner	DPOSA.Fem.Dat.Sg.st	sîner	sîn
hant	NA.Fem.Dat.Sg.st	hant	hant
getân	VVPP	getân	tuon
,	$_	,	,
dâ	PAVD	dâ	dâr
von	PAVAP	von	vone
man	PI.*.Nom.Sg.st	man	man
immer	AVD	iemer	ièmer
mêre	AVD.Comp	mêre	mêre
mac	VMFIN.Ind.Pres.Sg.3	mac	mügen
singen	VVINF	singen	singen
unde	KON	unde	unte
sagen	VVINF	sagen	sagen
,	$_	,	,
des	DRELS.Neut.Gen.Sg	des	dër
wir	PPER.*.Nom.Pl.1	wir	wir
in	APPR	in	in
disen	DDA.*.Dat.Pl.*	disen	dise
stunden	NA.Fem.Dat.Pl.*	stunden	stunte
müezen	VMFIN.*.Pres.Pl.1	müezen	müèzen
vil	AVD	vile	vile
von	APPR	von	von
im	PPER.Masc.Dat.Sg.3	im	ër
gedagen	VVINF	gedagen	gedagen
.	$_	.	.
	
in	APPR	in	in
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
besten	ADJA.Sup.*.Dat.Pl.*	bezzisten	bèzzist
zîten	NA.Fem,Neut.Dat.Pl.st	zîten	zît
,	$_	,	,
bî	APPR	bî	bî
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
jungen	ADJA.Pos.*.Dat.Pl.*	jungen	jung
tagen	NA.Masc.Dat.Pl.st	tagen	tag
,	$_	,	,
man	PI.*.Nom.Sg.st	man	man
mohte	VMFIN.*.Past.Sg.3	mohte	mügen
michel	ADJA.Pos	michel	michel
wunder	NA.Neut.Akk.Sg.st	wunder	wunter
von	APPR	von	von
sîfriden	NE.Dat.Sg	Sîvriden	Sigevrid
sagen	VVINF	sagen	sagen
,	$_	,	,
waz	PW.Neut.Nom.Sg.st	waz	wër
êren	NA.Fem.Gen.Pl.*	êren	êre
an	APPR	an	ane
im	PPER.Masc.Dat.Sg.3	im	ër
wüehse	VVFIN.Subj.Past.Sg.3	wüehse	wahsen
,	$_	,	,
unt	KON	und	unte
wie	AVW	wie	wiè
schoene	ADJD.Pos	schoene	schoène
was	VAFIN.Ind.Past.Sg.3	was	wësen
sîn	DPOSA	sîn	sîn
lîp	NA.Masc.Nom.Sg.st	lîp	lîb
.	$_	.	.
	
des	KON	des	dës
hêten	VAFIN.*.Past.Pl.3	hæten	haben
in	PPER.Masc.Akk.Sg.3	in	ër
ze	APPR	ze	ze
minne	NA.Fem.Dat.Sg.st	minne	minne
diu	DDART.Neut.Nom.Pl.*	diu	dër
vil	AVD	vile	vile
waetlîchen	ADJA.Pos.*.Nom.Pl.wk	wætlîchen	wætlich
wîp	NA.Neut.Nom.Pl.st	wîp	wîb
.	$_	.	.
	
man	PI.*.Nom.Sg.st	man	man
zôh	VVFIN.Ind.Past.Sg.3	zôch	zièhen
in	PPER.Masc.Akk.Sg.3	in	ër
mit	APPR	mit	mit
dem	DDART.Masc.Dat.Sg.*	dem	dër
vlîze	NA.Masc.Dat.Sg.st	vlîze	vlîz
,	$_	,	,
als	KO*	als	allsô
im	PPER.Masc.Dat.Sg.3	im	ër
daz	DDS.Neut.Nom.Sg.*	daz	dër
wol	AVD	wole	wole
gezam	VVFIN.Ind.Past.Sg.3	gezam	gezëmen
.	$_	.	.
	
von	APPR	von	von
sîn	PPER.Masc.Gen.Sg.3	sîn	ër
selbes	DDD.Masc.Gen.Sg.st	selbes	sëlb
tugenden	NA.Fem.Dat.Pl.*	tugenden	tugende
waz	PW.Neut.Akk.Sg.st	waz	wër
zuht	NA.Fem.Gen.Sg.st	zuht	zuht
er	PPER.Masc.Nom.Sg.3	er	ër
an	APPR	an	ane
sich	PRF.Akk.*.*	sich	sich
nam	VVFIN.Ind.Past.Sg.3	nam	nëmen
!	$_	!	!
	
des	DDS.Neut.Gen.Sg.*	des	dër
wurden	VAFIN.*.Past.Pl.3	wurden	wërden
sît	AVD	sît	sîd
gezieret	VVPP	gezieret	zièren
sînes	DPOSA.Masc.Gen.Sg.st	sînes	sîn
vaters	NA.Masc.Gen.Sg.st	vaters	vater
lant	NA.Neut.Nom.Pl.st	lant	lant
,	$_	,	,
daz	KOUS	daz	dazz
man	PI.*.Nom.Sg.st	man	man
in	PPER.Masc.Akk.Sg.3	in	ër
zallen	APPR|DIA.*.Dat.Pl.st	ze|allen	ze|all
dingen	NA.Neut.Dat.Pl.st	dingen	ding
sô	AVD	sô	sô
rehte	AVD	rehte	rëhte
hêrlîchen	ADJD.Pos	hêrlîchen	hêrlich
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
.	$_	.	.
	
vil	AVD	vile	vile
selten	AVD	selten	sëltene
âne	APPR	âne	âne
huote	NA.Fem.Akk.Sg.st	huote	huote
man	PI.*.Nom.Sg.st	man	man
rîten	VVINF	rîten	rîten
lie	VVFIN.Ind.Past.Sg.3	lie	lâzen
daz	DDART.Neut.Akk.Sg.*	daz	dër
kint	NA.Neut.Akk.Sg.st	kint	kind
;	$_	;	;
in	PPER.Masc.Akk.Sg.3	in	ër
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
mir	PPER.*.Dat.Sg.1	mir	ich
waete	NA.Fem.Akk.Sg.st	wæte	wât
zieren	VVINF	zieren	zièren
sîn	DPOSA	sîn	sîn
muoter	NA.Fem.Nom.Sg.st	muoter	muoter
sigelint	NE.Nom.Sg	Sigelint	Sigelint
;	$_	;	;
sîn	DPOSA	sîn	sîn
pflâgen	VVFIN.Ind.Past.Pl.3	pflâgen	pflëgen
ouch	AVD	ouch	ouch
die	DDART.*.Nom.Pl.*	die	dër
wîsen	ADJA.Pos.*.Nom.Pl.wk	wîsen	wîse
,	$_	,	,
den	DDS.*.Dat.Pl.*	den	dër
êre	NA.Fem.Nom.Sg.*	êre	êre
was	VAFIN.Ind.Past.Sg.3	was	wësen
bekant	VVPP	bekant	bekènnen
:	$_	:	:
des	DDS.Neut.Gen.Sg.*	des	dër
moht	VMFIN.*.Past.Sg.3	mohte	mügen
er	PPER.Masc.Nom.Sg.3	er	ër
wol	AVD	wole	wole
gewinnen	VVINF	gewinnen	gewinnen
beidiu	KON	beidiu	bèide
liut	NA.Masc,Neut.Akk.Sg.st	liut	liut
unde	KON	unde	unte
lant	NA.Neut.Akk.Sg.st	lant	lant
.	$_	.	.
	
nu	AVD	nû	nû
was	VAFIN.Ind.Past.Sg.3	was	wësen
er	PPER.Masc.Nom.Sg.3	er	ër
in	APPR	in	in
der	DDART.Fem.Dat.Sg.*	der	dër
sterke	NA.Fem.Dat.Sg.st	sterke	stèrke
,	$_	,	,
daz	KOUS	daz	dazz
er	PPER.Masc.Nom.Sg.3	er	ër
wol	AVD	wole	wole
wâfen	NA.Neut.Akk.Pl.st	wâfen	wâfen
truoc	VVFIN.Ind.Past.Sg.3	truoc	tragen
:	$_	:	:
swes	PG.Neut.Gen.Sg.st	swes	swër
er	PPER.Masc.Nom.Sg.3	er	ër
dâ	PAVD	dâ	dâr
zuo	PAVAP	zuo	zuo
bedorfte	VVFIN.*.Past.Sg.3	bedorfte	bedurfen
,	$_	,	,
des	DDS.Neut.Gen.Sg.*	des	dër
lag	VVFIN.Ind.Past.Sg.3	lac	ligen
an	APPR	an	ane
im	PPER.Masc.Dat.Sg.3	im	ër
genuoc	NA.Neut.Nom.Sg.st	genuoc	genuoge
.	$_	.	.
	
dô	AVD	dô	dô
begunder	VVFIN.*.Past.Sg.3|PPER.Masc.Nom.Sg.3	begunde|er	beginnen|ër
sinnen	VVINF	sinnen	sinnen
werben	VVINF	werben	wërben
schoeniu	ADJA.Pos.Neut.Akk.Pl.st	schoeniu	schoène
wîp	NA.Neut.Akk.Pl.st	wîp	wîb
,	$_	,	,
die	DDS.Neut.Nom.Pl.*	die	dër
trûten	VVFIN.*.Past.Pl.3	trûten	trûwen
wol	AVD	wole	wole
mit	APPR	mit	mit
êren	NA.Fem.Dat.Pl.*	êren	êre
den	DDART.Masc.Akk.Sg.*	den	dër
sînen	DPOSA.Masc.Akk.Sg.st	sînen	sîn
waetlîchen	ADJA.Pos.Masc.Akk.Sg.*	wætlîchen	wætlich
lîp	NA.Masc.Akk.Sg.st	lîp	lîb
.	$_	.	.
	
dô	AVD	dô	dô
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
sîn	DPOSA	sîn	sîn
vater	NA.Masc.Nom.Sg.st	vater	vater
sigemunt	NE.Nom.Sg	Sigemunt	Sigemunt
kunden	VVINF	künden	künden
sînen	DPOSA.*.Dat.Pl.st	sînen	sîn
man	NA.Masc.Akk.Sg.st	man	mann
,	$_	,	,
er	PPER.Masc.Nom.Sg.3	er	ër
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
hôchgezîte	NA.Fem.Akk.Sg.st	hôchgezîte	hôhgezît
mit	APPR	mit	mit
lieben	ADJA.Pos.*.Dat.Pl.*	lieben	lièb
friunden	NA.Masc.Dat.Pl.st	vriunden	vriunt
hân	VAINF	hân	haben
.	$_	.	.
	
diu	DDART.Neut.Akk.Pl.*	diu	dër
maere	NA.Neut.Akk.Pl.st	mære	mære
man	PI.*.Nom.Sg.st	man	man
dô	AVD	dô	dô
fuorte	VVFIN.*.Past.Sg.3	vuorte	vüèren
in	APPR	in	in
vremeder	ADJA.Pos.*.Gen.Pl.st	vremeder	vrèmede
künige	NA.Masc.Gen.Pl.st	küninge	küning
lant	NA.Neut.Akk.Pl.st	lant	lant
.	$_	.	.
	
den	DDART.*.Dat.Pl.*	den	dër
gesten	NA.Masc.Dat.Pl.st	gesten	gast
unt	KON	und	unte
den	DDART.*.Dat.Pl.*	den	dër
kunden	ADJA.Pos.*.Dat.Pl.*	kunden	kund
gap	VVFIN.Ind.Past.Sg.3	gap	gëben
man	PI.*.Nom.Sg.st	man	man
ros	NA.Neut.Akk.Pl.st	ros	ross
unt	KON	und	unte
ouch	AVD	ouch	ouch
gewant	NA.Neut.Akk.Sg.st	gewant	gewant
.	$_	.	.
	
swâ	AVG	swâ	swâr
man	PI.*.Nom.Sg.st	man	man
vant	VVFIN.Ind.Past.Sg.3	vant	vinden
deheinen	DIA.Masc.Akk.Sg.st	decheinen	dehèin
,	$_	,	,
der	DDART.Masc.Nom.Sg.*	der	dër
ritter	NA.Masc.Nom.Sg.st	ritter	rîtære
solde	VMFIN.*.Past.Sg.3	solte	solen
sîn	VAINF	sîn	sîn
von	APPR	von	von
art	NA.Fem,Masc.Dat.Sg.st	art	art
der	DDART.*.Gen.Pl.*	der	dër
sînen	DPOSA.*.Gen.Pl.wk	sînen	sîn
mâge	NA.Masc.Gen.Pl.wk	mâge	mage
,	$_	,	,
diu	DDART.Neut.Akk.Pl.*	diu	dër
edeln	ADJA.Pos.*.Akk.Pl.wk	edeln	èdele
kindelîn	NA.Neut.Akk.Pl.st	kindelîn	kindelîn
diu	DDS.Neut.Akk.Pl.*	diu	dër
ladet	VVFIN.*.Past.Sg.3	ladete	laden
man	PI.*.Nom.Sg.st	man	man
zuo	APPR	zuo	ze
dem	DDART.Neut.Dat.Sg.*	dem	dër
lande	NA.Neut.Dat.Sg.st	lande	lant
durch	APPR	durch	durh
die	DDART.Fem.Akk.Sg.*	die	dër
hôchgezît	NA.Fem.Akk.Sg.st	hôchgezît	hôhgezît
:	$_	:	:
mitsamt	APPR	mitsament	mitsament
dem	DDART.Masc.Dat.Sg.*	dem	dër
jungen	ADJA.Pos.Masc.Dat.Sg.wk	jungen	jung
künige	NA.Masc.Dat.Sg.st	küninge	küning
swert	NA.Neut.Akk.Sg.st	swert	swërt
genâmen	VVFIN.Ind.Past.Pl.3	genâmen	genëmen
si	PPER.*.Nom.Pl.3	si	ër
sît	AVD	sît	sîd
.	$_	.	.
	
von	APPR	von	von
der	DDART.Fem.Dat.Sg.*	der	dër
hôchgezîte	NA.Fem.Dat.Sg.st	hôchgezîte	hôhgezît
man	PI.*.Nom.Sg.st	man	man
möhte	VMFIN.*.Past.Sg.3	mohte	mügen
wunder	NA.Neut.Akk.Sg.st	wunder	wunter
sagen	VVINF	sagen	sagen
.	$_	.	.
	
sigemunt	NE.Nom.Sg	Sigemunt	Sigemunt
und	KON	und	unte
sigelint	NE.Nom.Sg	Sigelint	Sigelint
die	DDS.*.Nom.Pl.*	die	dër
kunden	VMFIN.*.Past.Pl.3	kunden	kunnen
wol	AVD	wole	wole
bejagen	VVINF	bejagen	bejagen
mit	APPR	mit	mit
guote	NA.Fem.Dat.Sg.st	güete	güète
michel	ADJA.Pos.Fem.Akk.Sg.*	michel	michel
êre	NA.Fem.Akk.Sg.st	êre	êre
:	$_	:	:
des	DDS.Neut.Gen.Sg.*	des	dër
teilte	VVFIN.*.Past.Sg.3	teilte	tèilen
vil	NA.Neut.Akk.Sg.st	vile	vile
ir	DPOSA.Fem.Nom.Sg.*	ire	ire
hant	NA.Fem.Nom.Sg.st	hant	hant
.	$_	.	.
	
des	KON	des	dës
sah	VVFIN.Ind.Past.Sg.3	sach	sëhen
man	PI.*.Nom.Sg.st	man	man
vil	NA.Neut.Akk.Sg.st	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
fremden	ADJA.Pos.*.Gen.Pl.wk	vremeden	vrèmede
zuozin	APPR|PPER.*.Dat.Pl.3	zuoze|in	zuoze|ër
rîten	VVINF	rîten	rîten
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
lant	NA.Neut.Akk.Sg.st	lant	lant
.	$_	.	.
	
vier	CARDA.Masc.Nom.Pl.*	vier	vièr
hundert	ADJA.Pos.Masc.Nom.Pl.*	hundert	hundert
swertdegene	NA.Masc.Nom.Pl.st	swertdegene	swërtdëgen
die	DDS.Masc.Nom.Pl.*	die	dër
solden	VMFIN.*.Past.Pl.3	solten	solen
tragen	VVINF	tragen	tragen
kleit	NA.Neut.Akk.Sg.st	kleit	klèid
mit	APPR	mit	mit
dem	DDART.Masc.Dat.Sg.*	dem	dër
jungen	ADJA.Pos.Masc.Dat.Sg.wk	jungen	jung
künege	NA.Masc.Dat.Sg.st	küninge	küning
.	$_	.	.
	
vil	AVD	vile	vile
manic	DIA.Fem.Nom.Sg.*	manic	manig
schoeniu	ADJA.Pos.Fem.Nom.Sg.st	schoeniu	schoène
meit	NA.Fem.Nom.Sg.st	meit	maged
mit	APPR	mit	mit
werke	NA.Neut.Dat.Sg.st	werke	wërk
was	VAFIN.Ind.Past.Sg.3	was	wësen
unmüezec	ADJD.Pos	unmüezic	unmüèzig
,	$_	,	,
wande	KO*	wande	wante
si	PPER.*.Nom.Pl.3	si	ër
in	PPER.*.Dat.Pl.3	in	ër
wâren	VAFIN.Ind.Past.Pl.3	wâren	wësen
holt	ADJD.Pos	holt	hold
.	$_	.	.
	
vil	NA.Neut.Nom.Sg.st	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
edeln	ADJA.Pos.*.Gen.Pl.wk	edeln	èdele
steine	NA.Masc.Gen.Pl.st	steine	stèin
die	DDART.*.Nom.Pl.*	die	dër
frouwen	NA.Fem.Nom.Pl.st	vrouwen	vrouwe
leiten	VVFIN.*.Past.Pl.3	leiten	lègen
in	APPR	in	in
daz	DDART.Neut.Akk.Sg.*	daz	dër
golt	NA.Neut.Akk.Sg.st	golt	gold
,	$_	,	,
die	DRELS.*.Akk.Pl	die	dër
si	PPER.*.Nom.Pl.3	si	ër
mit	APPR	mit	mit
porten	NA.Fem.Dat.Pl.*	porten	porte
wolden	VMFIN.*.Past.Pl.3	wolten	wèllen
würken	VVINF	würken	würken
ûf	APPR	ûf	ûf
ir	DPOSA	ire	ire
wât	NA.Fem.Akk.Sg.st	wât	wât
den	DDART.*.Dat.Pl.*	den	dër
stolzen	ADJA.Pos.*.Dat.Pl.*	stolzen	stolz
swertdegenen	NA.Masc.Dat.Pl.st	swertdegenen	swërtdëgen
;	$_	;	;
des	DDS.Neut.Gen.Sg.*	des	dër
enwas	PTKNEG|VAFIN.Ind.Past.Sg.3	en|was	ne|wësen
niht	PTKNEG	niht	niht
rât	NA.Masc.Nom.Sg.st	rât	rât
.	$_	.	.
	
der	DDART.Masc.Nom.Sg.*	der	dër
wirt	NA.Masc.Nom.Sg.st	wirt	wirt
der	DDS.Masc.Nom.Sg.*	der	dër
hiez	VVFIN.Ind.Past.Sg.3	hiez	hèizen
dô	AVD	dô	dô
sidelen	VVINF	sidelen	sîdelen
vil	AVD	vile	vile
manigem	DIA.Masc.Dat.Sg.st	manigem	manig
küenen	ADJA.Pos.Masc.Dat.Sg.wk	küenen	küène
man	NA.Masc.Dat.Sg.st	manne	mann
,	$_	,	,
zeinen	APPR|DIART.*.Dat.Pl.st	ze|einen	ze|èin
sunewenden	NA.Fem.Dat.Pl.*	sunnewenden	sunnenwènte
,	$_	,	,
da	AVD	dâ	dâr
er	PPER.Masc.Nom.Sg.3	er	ër
die	DDART.Fem.Akk.Sg.*	die	dër
hôchzît	NA.Fem.Akk.Sg.st	hôchzît	hôhzît
wolde	VMFIN.*.Past.Sg.3	wolte	wèllen
hân	VAINF	hân	haben
.	$_	.	.
	
dô	AVD	dô	dô
gie	VVFIN.Ind.Past.Sg.3	gie	gân
zeinem	APPR|DIART.Neut.Dat.Sg.st	ze|einem	ze|èin
münster	NA.Neut.Dat.Sg.st	münster	münster
vil	AVD	vile	vile
manic	DIA.Masc.Nom.Sg.*	manic	manig
rîcher	ADJA.Pos.Masc.Nom.Sg.st	rîcher	rîche
kneht	NA.Masc.Nom.Sg.st	kneht	knëht
und	KON	und	unte
vil	NA.Neut.Nom.Sg.st	vile	vile
der	DDART.*.Gen.Pl.*	der	dër
edeln	ADJA.Pos.*.Gen.Pl.wk	edeln	èdele
ritter	NA.Masc.Gen.Pl.st	ritter	rîtære
.	$_	.	.
	
die	DDART.Masc.Nom.Pl.*	die	dër
wîsen	ADJA.Pos.*.Nom.Pl.wk	wîsen	wîse
hêten	VAFIN.*.Past.Pl.3	hæten	haben
reht	NA.Neut.Akk.Sg.st	reht	rëht
,	$_	,	,
daz	KOUS	daz	dazz
si	PPER.Masc.Nom.Pl.3	si	ër
den	DDART.*.Dat.Pl.*	den	dër
tumben	ADJA.Pos.*.Dat.Pl.*	tumben	tumb
dienten	VVFIN.*.Past.Pl.3	dienten	diènen
,	$_	,	,
als	KO*	als	allsô
in	PPER.*.Dat.Pl.3	in	ër
was	VAFIN.Ind.Past.Sg.3	was	wësen
ê	AVD	êr	êr
getân	VVPP	getân	tuon
.	$_	.	.
	
si	PPER.*.Nom.Pl.3	si	ër
hêten	VAFIN.*.Past.Pl.3	hæten	haben
kurzwîle	NA.Fem.Akk.Sg.st	kurzewîle	kurzewîle
und	KON	und	unte
ouch	AVD	ouch	ouch
vil	AVD	vile	vile
maniger	DIA.*.Gen.Pl.st	maniger	manig
vröuden	NA.Fem.Gen.Pl.*	vröuweden	vröuwede
wân	NA.Masc.Akk.Sg.st	wân	wân
.	$_	.	.
	
got	NA.Masc.Dat.Sg.st	gote	got
man	PI.*.Nom.Sg.st	man	man
zen	APPR|DDART.*.Dat.Pl.*	ze|den	ze|dër
êren	NA.Fem.Dat.Pl.*	êren	êre
eine	DIART.Fem.Akk.Sg.st	eine	èin
messe	NA.Fem.Akk.Sg.st	messe	mësse
sanc	VVFIN.Ind.Past.Sg.3	sanc	singen
.	$_	.	.
	
dô	AVD	dô	dô
